,P1 (kW),P2 (kW),P3 (kW)
0,0.038,0.076,0.038
0,0.041,0.081,0.041
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.509,1.251,1.259
0,2.509,1.251,1.259
0,2.53,1.261,1.269
0,1.666,0.831,0.835
0,1.645,0.82,0.825
0,1.666,0.831,0.835
0,2.487,2.47,1.65
0,2.497,2.475,1.656
0,2.502,2.486,1.661
0,2.492,2.481,1.655
0,2.497,2.475,1.656
0,2.502,2.486,1.661
0,2.502,2.486,1.661
0,2.502,2.486,1.661
0,2.492,2.481,1.655
0,2.476,2.465,1.645
0,2.492,2.481,1.655
0,2.513,2.491,1.666
0,2.487,2.47,1.65
0,2.492,2.481,1.655
0,2.497,2.475,1.656
0,1.645,0.82,0.825
0,1.656,0.826,0.83
0,1.666,0.831,0.835
0,1.656,0.826,0.83
0,1.656,0.826,0.83
0,0.822,0.411,0.412
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.626,0.81,0.816
0,1.616,0.804,0.811
0,0.385,0.192,0.193
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.277,1.628,1.649
0,3.277,1.628,1.649
0,3.298,1.638,1.659
0,3.267,1.623,1.644
0,3.277,1.628,1.649
0,3.288,1.633,1.654
0,1.364,0.68,0.684
0,0.614,0.307,0.307
0,0.0,0.0,0.0
0,0.947,0.472,0.474
0,1.773,0.883,0.891
0,1.784,0.888,0.896
0,1.784,0.888,0.896
0,3.438,4.168,2.527
0,3.91,4.64,3.478
0,5.062,5.822,5.801
0,5.008,5.717,5.749
0,5.019,5.738,5.76
0,5.009,5.725,5.752
0,4.404,4.706,4.956
0,6.178,4.186,4.848
0,5.564,3.181,4.045
0,5.548,3.179,4.053
0,5.506,3.155,4.024
0,4.92,2.864,3.718
0,2.24,1.346,1.813
0,1.784,0.888,0.896
0,1.779,0.885,0.893
0,2.551,2.413,1.653
0,2.572,2.431,1.666
0,2.562,2.426,1.661
0,2.577,2.45,1.674
0,2.567,2.445,1.669
0,4.143,5.517,3.187
0,4.165,5.551,3.205
0,2.604,3.549,2.037
0,1.604,3.049,1.537
0,1.604,3.049,1.537
0,1.604,3.049,1.537
0,1.604,3.049,1.537
0,1.512,3.004,1.491
0,1.512,3.004,1.491
0,3.141,4.66,4.782
0,2.236,2.906,3.847
0,2.132,2.701,3.738
0,1.87,2.136,3.523
0,3.34,2.773,4.228
0,3.439,2.988,4.331
0,3.366,2.821,4.259
0,3.163,2.527,4.004
0,3.039,2.302,3.833
0,3.049,2.307,3.838
0,3.054,2.312,3.848
0,3.049,2.307,3.838
0,3.054,2.312,3.848
0,1.527,1.549,3.077
0,1.522,1.543,3.066
0,1.589,1.612,3.202
0,1.579,1.602,3.181
0,1.574,1.596,3.171
0,1.625,1.65,3.276
0,1.605,1.628,3.234
0,1.615,1.639,3.255
0,1.574,1.596,3.171
0,1.569,1.591,3.16
0,2.155,1.887,3.464
0,4.558,3.112,4.763
0,4.475,3.06,4.689
0,4.439,3.044,4.678
0,3.864,2.431,3.442
0,3.368,1.975,2.578
0,2.251,1.121,1.13
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.552,0.773,0.779
0,1.552,0.773,0.779
0,1.552,0.773,0.779
0,1.542,0.768,0.774
0,1.542,0.768,0.774
0,1.521,0.758,0.763
0,1.542,0.768,0.774
0,1.532,0.763,0.769
0,1.532,0.763,0.769
0,1.542,0.768,0.774
0,1.542,0.768,0.774
0,1.239,0.618,0.622
0,0.042,0.021,0.021
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.03,0.514,0.516
0,1.062,0.53,0.532
0,1.041,0.52,0.521
0,1.03,0.514,0.516
0,1.02,0.509,0.511
0,0.322,0.161,0.161
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.628,0.81,0.818
0,1.617,0.805,0.812
0,1.607,0.799,0.807
0,1.617,0.805,0.812
0,1.617,0.805,0.812
0,1.607,0.799,0.807
0,1.617,0.805,0.812
0,1.617,0.805,0.812
0,0.375,0.187,0.188
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.197,1.585,1.611
0,3.197,1.585,1.612
0,3.197,1.585,1.612
0,3.082,1.528,1.553
0,3.082,1.528,1.553
0,3.082,1.528,1.553
0,3.082,1.528,1.553
0,3.082,1.528,1.553
0,3.071,1.523,1.548
0,3.176,1.575,1.601
0,3.271,1.621,1.649
0,3.281,1.626,1.654
0,3.313,1.688,1.685
0,0.763,1.521,0.758
0,2.417,3.218,4.058
0,2.417,3.218,4.058
0,2.391,3.181,4.017
0,5.618,4.804,5.674
0,5.655,4.819,5.686
0,5.556,4.757,5.617
0,8.599,6.249,7.189
0,10.357,9.588,8.855
0,10.554,9.669,8.96
0,9.78,8.076,8.126
0,9.774,8.076,8.131
0,9.751,8.083,8.187
0,12.147,12.767,10.429
0,11.971,12.617,10.311
0,12.211,12.852,10.533
0,10.451,9.563,8.887
0,11.272,11.196,9.686
0,11.447,11.298,9.789
0,11.422,11.27,9.716
0,8.158,9.73,8.103
0,4.517,7.415,6.102
0,4.096,6.589,5.681
0,3.48,5.943,4.453
0,2.884,5.33,3.259
0,4.111,6.599,5.72
0,4.048,6.478,5.653
0,4.101,6.588,5.699
0,4.075,6.541,5.669
0,4.101,6.583,5.705
0,4.09,6.567,5.689
0,3.256,4.9,4.871
0,3.209,4.847,4.782
0,3.245,4.884,4.855
0,3.245,4.884,4.855
0,3.251,4.894,4.86
0,3.256,4.9,4.871
0,2.491,3.379,4.124
0,2.134,2.672,3.768
0,1.623,1.644,3.267
0,1.623,1.644,3.267
0,1.623,1.644,3.267
0,1.618,1.638,3.256
0,1.623,1.644,3.267
0,1.618,1.638,3.256
0,1.618,1.638,3.256
0,1.618,1.638,3.256
0,1.618,1.638,3.256
0,1.576,1.596,3.173
0,0.826,0.831,1.657
0,0.447,0.448,0.895
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.027,1.504,1.523
0,3.038,1.509,1.529
0,3.028,1.504,1.523
0,3.425,2.321,1.927
0,4.747,4.9,3.207
0,4.708,4.87,3.183
0,4.727,4.875,3.191
0,4.708,4.854,3.178
0,6.226,6.402,6.254
0,7.085,7.317,8.004
0,7.908,7.704,8.431
0,15.234,11.27,12.245
0,21.461,18.086,16.591
0,21.447,19.6,16.082
0,22.231,20.504,15.462
0,22.149,20.998,14.949
0,22.075,24.969,15.989
0,22.406,26.244,17.008
0,19.553,24.842,17.128
0,18.956,24.561,16.843
0,20.949,27.439,21.632
0,20.586,26.893,21.658
0,18.529,23.267,19.936
0,20.503,25.097,24.035
0,21.619,25.678,26.203
0,20.572,24.167,23.902
0,21.888,27.671,27.695
0,22.111,27.959,27.587
0,18.246,24.22,21.745
0,15.337,20.25,18.078
0,14.591,18.836,17.479
0,14.424,19.354,17.215
0,11.164,14.25,11.548
0,9.601,11.133,10.082
0,9.505,11.249,10.632
0,9.358,11.122,10.557
0,8.621,9.712,9.805
0,8.742,9.062,9.141
0,6.072,5.22,6.528
0,8.678,6.889,9.784
0,8.278,5.995,9.305
0,8.807,6.106,9.154
0,9.093,5.936,8.426
0,9.088,5.972,8.436
0,10.383,9.882,9.721
0,9.386,9.075,8.385
0,8.879,8.805,8.049
0,8.716,8.579,7.588
0,7.575,7.389,5.255
0,6.806,5.883,4.506
0,4.805,4.891,3.482
0,1.813,3.415,1.978
0,1.803,3.394,1.968
0,1.813,3.415,1.978
0,1.808,3.405,1.973
0,1.808,3.405,1.973
0,1.808,3.405,1.973
0,1.808,3.405,1.973
0,1.792,3.373,1.958
0,1.798,3.384,1.963
0,2.567,4.168,3.498
0,2.561,4.158,3.493
0,2.286,3.609,3.231
0,2.346,3.731,3.283
0,1.282,1.621,2.235
0,0.55,0.768,0.881
0,0.206,0.268,0.351
0,0.211,0.278,0.356
0,0.281,0.472,0.369
0,0.105,0.12,0.194
0,1.641,0.863,0.957
0,1.627,0.832,0.881
0,1.575,0.807,0.855
0,1.585,0.812,0.86
0,1.553,0.774,0.779
0,1.532,0.763,0.768
0,1.553,0.774,0.779
0,1.542,0.769,0.774
0,0.83,1.656,0.826
0,0.819,1.635,0.815
0,0.819,1.635,0.815
0,0.819,1.635,0.815
0,0.825,1.645,0.82
0,0.825,1.645,0.82
0,0.819,1.635,0.815
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.048,1.512,1.535
0,3.048,1.512,1.535
0,3.048,1.512,1.535
0,3.037,1.507,1.53
0,3.027,1.502,1.524
0,3.027,1.502,1.524
0,3.037,1.507,1.53
0,3.016,1.497,1.519
0,3.027,1.502,1.524
0,3.016,1.497,1.519
0,3.006,1.492,1.514
0,1.73,0.861,0.869
0,0.822,0.41,0.412
0,0.447,0.223,0.224
0,0.239,0.12,0.12
0,0.343,0.172,0.172
0,0.343,0.172,0.172
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.41,1.688,1.721
0,3.405,1.686,1.718
0,3.379,1.673,1.705
0,3.384,1.676,1.708
0,3.39,1.678,1.71
0,3.317,2.235,1.865
0,3.283,5.199,2.803
0,2.1,4.038,2.029
0,2.137,4.074,2.102
0,6.105,8.583,9.642
0,7.761,9.396,10.495
0,10.209,10.09,10.417
0,16.152,13.242,14.169
0,20.174,18.011,16.62
0,21.635,20.755,17.13
0,18.883,18.125,15.006
0,20.169,20.568,15.938
0,19.527,20.459,17.56
0,21.783,22.797,22.8
0,21.856,22.433,22.473
0,25.013,23.708,23.857
0,23.907,22.654,19.685
0,25.361,24.448,22.377
0,23.688,23.744,23.188
0,23.006,22.842,22.682
0,16.465,16.201,16.875
0,19.001,15.849,14.111
0,15.26,13.878,12.11
0,10.389,9.517,7.532
0,7.503,6.726,5.96
0,5.13,5.331,5.605
0,4.995,5.263,5.532
0,4.426,4.822,4.767
0,3.431,4.503,3.276
0,3.174,3.993,3.583
0,4.215,5.412,6.631
0,3.252,4.321,5.151
0,5.533,4.708,5.129
0,5.419,4.638,4.861
0,6.117,6.166,5.308
0,6.417,6.765,5.589
0,6.414,6.775,5.591
0,5.974,5.935,5.174
0,6.209,6.396,5.412
0,6.789,7.476,5.949
0,6.757,7.456,5.938
0,2.388,4.031,2.751
0,2.043,3.673,2.068
0,2.014,3.647,2.009
0,2.009,3.637,2.003
0,1.926,3.472,1.922
0,1.979,3.576,1.973
0,2.378,3.981,2.774
0,2.704,4.242,3.504
0,2.768,4.368,3.566
0,3.088,4.642,4.263
0,2.745,4.302,3.562
0,2.709,4.226,3.532
0,2.654,4.238,3.517
0,3.408,4.968,5.083
0,3.466,5.078,5.145
0,2.473,4.07,3.137
0,1.794,3.424,1.922
0,0.147,0.148,0.295
0,0.147,0.148,0.295
0,0.102,0.102,0.203
0,0.056,0.056,0.112
0,0.129,0.092,0.148
0,1.552,0.774,0.778
0,1.573,0.784,0.789
0,1.563,0.779,0.784
0,1.563,0.779,0.784
0,1.563,0.779,0.784
0,1.552,0.774,0.778
0,1.552,0.774,0.778
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.275,1.628,1.647
0,3.286,1.633,1.652
0,3.276,1.628,1.647
0,3.265,1.623,1.642
0,3.234,1.607,1.626
0,3.265,1.623,1.642
0,3.307,1.644,1.663
0,3.297,1.638,1.658
0,3.307,1.644,1.663
0,3.286,1.633,1.652
0,3.255,1.618,1.636
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.027,1.504,1.523
0,3.017,1.499,1.518
0,3.007,1.493,1.513
0,3.007,1.493,1.513
0,3.017,1.499,1.518
0,3.007,1.493,1.513
0,3.038,1.509,1.529
0,3.028,1.504,1.523
0,3.043,1.551,1.544
0,5.398,6.171,3.833
0,7.921,8.823,8.989
0,7.931,8.839,9.004
0,7.943,8.854,8.999
0,9.561,9.614,9.801
0,11.252,10.45,10.673
0,14.08,15.516,11.929
0,14.102,16.282,14.269
0,14.721,17.644,16.807
0,15.73,18.592,21.951
0,21.244,20.639,24.879
0,24.591,23.097,26.955
0,24.421,22.146,25.202
0,25.187,21.256,24.009
0,25.576,21.369,24.748
0,24.583,22.006,26.815
0,24.275,21.402,25.579
0,23.887,20.941,24.786
0,22.798,19.798,22.573
0,22.037,18.511,22.151
0,17.275,15.833,20.091
0,11.01,11.989,14.622
0,9.31,11.162,13.76
0,6.3,6.845,10.558
0,6.075,6.268,9.189
0,6.309,6.527,9.681
0,4.079,4.453,5.859
0,5.209,4.222,4.18
0,3.851,4.406,2.97
0,2.853,3.921,2.472
0,2.671,3.867,2.463
0,3.336,3.999,3.79
0,3.519,3.904,4.94
0,6.546,5.393,6.477
0,6.494,5.362,6.435
0,6.707,6.317,6.07
0,6.217,5.378,5.517
0,6.356,5.886,5.46
0,5.782,5.479,4.097
0,2.28,2.138,1.815
0,0.914,0.653,0.862
0,1.517,2.773,1.755
0,1.517,2.773,1.755
0,1.512,2.768,1.745
0,1.821,2.665,2.809
0,1.103,1.954,1.342
0,1.037,1.899,1.2
0,1.029,1.883,1.192
0,1.026,1.878,1.19
0,1.021,1.867,1.185
0,1.042,1.888,1.226
0,0.95,1.809,1.03
0,0.886,1.721,0.926
0,0.891,1.731,0.931
0,0.092,0.137,0.137
0,0.046,0.092,0.046
0,0.046,0.092,0.046
0,0.829,0.882,1.62
0,0.824,0.877,1.609
0,0.824,0.877,1.609
0,0.819,0.872,1.599
0,0.809,0.861,1.578
0,4.073,2.489,3.243
0,5.168,5.226,4.505
0,5.163,5.21,4.505
0,6.562,6.795,7.687
0,6.482,6.723,7.651
0,6.217,6.213,7.398
0,4.945,3.775,6.17
0,4.971,3.785,6.176
0,3.904,2.697,4.014
0,6.555,3.844,4.873
0,6.231,3.492,4.323
0,6.262,3.507,4.339
0,6.33,3.544,4.382
0,5.501,2.728,2.773
0,5.533,2.743,2.789
0,2.923,1.452,1.47
0,2.912,1.447,1.465
0,2.954,1.468,1.486
0,2.713,1.349,1.364
0,2.86,1.421,1.438
0,2.87,1.426,1.444
0,2.86,1.421,1.438
0,2.954,1.468,1.486
0,2.891,1.437,1.454
0,2.86,1.421,1.438
0,2.954,1.468,1.486
0,2.944,1.462,1.481
0,2.965,1.473,1.491
0,3.007,1.493,1.513
0,2.965,1.473,1.491
0,2.965,1.473,1.491
0,2.975,1.478,1.497
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.221,1.105,1.116
0,3.007,1.493,1.513
0,3.017,1.499,1.518
0,3.007,1.493,1.513
0,2.986,1.483,1.502
0,4.701,4.87,3.18
0,4.695,4.859,3.175
0,4.706,4.849,3.176
0,4.722,4.865,3.186
0,5.503,5.674,4.792
0,6.276,6.439,6.325
0,7.947,8.22,9.736
0,11.317,9.878,11.466
0,13.562,9.572,12.201
0,14.302,11.438,13.068
0,16.676,16.039,15.249
0,20.219,22.787,18.381
0,18.154,21.705,17.323
0,16.902,21.686,20.519
0,16.761,21.844,21.084
0,15.271,20.095,17.955
0,16.182,21.152,19.854
0,14.373,18.624,18.232
0,12.476,16.176,17.675
0,12.778,15.545,16.705
0,13.075,16.432,17.234
0,12.3,15.516,15.903
0,11.938,14.397,14.422
0,8.081,11.952,11.828
0,7.358,10.56,10.901
0,7.771,11.272,12.284
0,8.809,10.446,10.907
0,6.869,9.214,7.635
0,6.81,9.108,7.579
0,6.811,9.424,8.261
0,6.093,7.843,8.957
0,7.408,9.552,11.071
0,9.241,9.426,10.598
0,6.982,7.362,8.411
0,5.764,6.699,7.453
0,5.84,6.725,7.474
0,5.843,6.733,7.495
0,5.815,6.709,7.453
0,4.989,6.237,7.002
0,9.636,9.115,9.607
0,8.362,6.713,8.398
0,8.089,6.12,8.125
0,6.94,4.453,6.284
0,8.103,7.151,6.946
0,7.752,6.347,4.975
0,7.938,7.028,5.254
0,6.11,6.128,4.32
0,4.883,5.552,3.71
0,4.345,4.695,3.249
0,2.775,3.85,2.443
0,2.068,3.586,2.113
0,2.005,3.539,2.076
0,1.989,3.508,2.061
0,0.407,0.359,0.496
0,1.174,1.504,1.658
0,2.024,1.165,1.313
0,1.991,1.127,1.231
0,1.981,1.121,1.226
0,1.991,1.127,1.231
0,1.045,0.656,0.755
0,0.311,0.345,0.405
0,0.306,0.335,0.4
0,1.837,1.098,1.168
0,1.845,1.095,1.173
0,2.522,2.593,1.89
0,4.467,4.583,5.827
0,4.42,4.505,5.765
0,3.362,3.757,4.566
0,4.958,4.53,5.305
0,5.004,4.573,5.404
0,3.327,3.741,4.556
0,3.332,3.746,4.566
0,4.087,4.052,4.92
0,2.777,1.956,3.089
0,1.255,0.829,1.233
0,0.892,0.464,0.504
0,0.902,0.469,0.509
0,0.902,0.469,0.509
0,0.854,0.426,0.428
0,2.496,3.687,2.051
0,2.507,3.708,2.061
0,2.496,3.687,2.051
0,2.512,3.703,2.061
0,2.528,3.734,2.077
0,1.575,1.846,1.139
0,0.854,0.426,0.428
0,0.854,0.426,0.428
0,0.864,0.431,0.433
0,0.864,0.431,0.433
0,1.658,0.825,0.832
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.635,0.815,0.819
0,1.645,0.82,0.825
0,1.645,0.82,0.825
0,1.656,0.826,0.83
0,1.645,0.82,0.825
0,1.645,0.82,0.825
0,1.635,0.815,0.819
0,1.656,0.826,0.83
0,3.315,4.115,2.463
0,3.31,4.105,2.458
0,3.273,4.016,2.416
0,3.294,4.089,2.447
0,3.299,4.084,2.447
0,3.31,4.089,2.453
0,3.299,4.084,2.447
0,3.299,4.084,2.447
0,3.305,4.079,2.448
0,3.294,4.074,2.442
0,3.289,4.079,2.442
0,3.294,4.074,2.442
0,3.294,4.074,2.442
0,3.294,4.074,2.442
0,3.284,4.068,2.437
0,3.294,4.074,2.442
0,3.289,4.063,2.437
0,3.0,3.929,2.296
0,2.25,3.488,1.899
0,1.638,3.256,1.618
0,1.638,3.256,1.618
0,1.638,3.256,1.618
0,1.633,3.246,1.613
0,1.638,3.256,1.618
0,1.638,3.256,1.618
0,1.638,3.256,1.618
0,1.633,3.246,1.613
0,0.978,1.949,0.971
0,0.574,1.145,0.571
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,3.006,1.494,1.512
0,3.007,1.493,1.513
0,3.017,1.499,1.518
0,3.017,1.499,1.518
0,3.007,1.493,1.513
0,3.007,1.493,1.513
0,3.017,1.499,1.518
0,5.377,6.108,3.818
0,5.388,6.129,3.828
0,7.783,8.658,8.692
0,12.597,10.97,11.14
0,15.991,14.197,13.351
0,17.411,18.289,15.046
0,16.844,17.092,14.517
0,20.285,21.85,22.994
0,19.927,21.15,23.587
0,19.517,21.157,23.937
0,16.861,18.757,21.144
0,17.344,18.096,20.451
0,18.495,19.507,21.242
0,16.439,15.932,19.494
0,15.291,14.642,18.197
0,12.343,9.816,13.583
0,10.533,8.418,11.383
0,13.895,10.19,12.672
0,15.002,9.976,12.906
0,13.241,8.79,11.744
0,13.383,8.839,11.803
0,15.039,11.366,13.469
0,15.441,13.168,14.012
0,13.579,11.769,12.832
0,11.289,11.168,9.736
0,11.253,11.004,9.67
0,10.877,10.503,9.376
0,10.903,10.511,9.395
0,11.424,11.513,9.876
0,8.627,9.482,8.258
0,10.555,9.873,9.009
0,10.641,10.019,9.13
0,11.024,10.855,9.537
0,11.13,10.956,9.616
0,11.627,11.927,10.096
0,9.617,10.12,8.198
0,9.018,7.968,6.309
0,8.694,7.392,6.009
0,7.642,6.864,4.987
0,6.056,4.618,3.714
0,0.598,0.967,0.643
0,0.38,0.53,0.425
0,0.53,0.814,0.593
0,0.338,0.448,0.384
0,0.323,0.417,0.369
0,0.348,0.468,0.394
0,0.351,0.473,0.396
0,0.323,0.417,0.369
0,0.323,0.417,0.369
0,0.995,0.668,0.678
0,0.267,0.305,0.313
0,0.221,0.259,0.221
0,1.031,1.074,1.846
0,3.097,1.783,1.949
0,4.43,2.282,2.325
0,4.344,2.239,2.282
